playerID,nameFirst,nameLast,nameGiven,weight,height,bats,throws,position
walkemi02,Mike,Walker,Michael Aaron,205,75,R,R,C
walkemy01,Mysterious,Walker,Frederick Mitchell,185,70,R,R,Pitcher
walkene01,Neil,Walker,Neil Martin,210,75,B,R,SS
walkeos01,Oscar,Walker,Oscar,166,70,L,L,CF
walkepe01,Pete,Walker,Peter Brian,195,74,R,R,Pitcher
walkero01,Roy,Walker,James Roy,180,73,R,R,1B
walkeru01,Rube,Walker,Albert Bluford,175,72,L,R,C
walkesp01,Speed,Walker,Joseph Richard,170,72,R,R,C
walketa01,Taijuan,Walker,Taijuan Emmanuel,235,76,R,R,C
walketi01,Tillie,Walker,Clarence William,165,71,R,R,CF
walketo01,Tom,Walker,Thomas William,170,71,R,R,OF
walketo02,Tom,Walker,Robert Thomas,188,73,R,R,1B
walketo03,Tony,Walker,Anthony Bruce,205,74,R,R,C
walketo04,Todd,Walker,Todd Arthur,180,72,L,R,SS
walkety01,Tyler,Walker,Tyler Lanier,260,75,R,R,CF
walkewa01,Walt,Walker,Walter S.,162,70,,R,RF
walkewe01,Welday,Walker,Welday Wilberforce,,,,,RF
walkuji01,Jim,Walkup,James Huey,150,68,R,L,CF
walkuji02,Jim,Walkup,James Elton,170,73,R,R,SS
wallabo01,Bobby,Wallace,Roderick John,170,68,R,R,1B
wallabr01,Brett,Wallace,Brett Alexander,250,74,L,R,LF
wallada01,Dave,Wallace,David William,185,70,R,R,LF
wallade01,Derek,Wallace,Derek Robert,200,75,R,R,DH
wallado01,Doc,Wallace,Frederick Renshaw,135,66,R,R,Pitcher
wallado02,Don,Wallace,Donald Allen,165,68,L,R,CF
wallahu01,Huck,Wallace,Harry Clinton,160,66,L,L,SS
wallaja01,Jack,Wallace,Clarence Eugene,175,70,R,R,RF
wallaja02,Jack,Wallaesa,John,191,75,B,R,OF
wallaje01,Jeff,Wallace,Jeffrey Allen,240,74,L,L,3B
wallaji01,Jim,Wallace,James Leo,150,69,L,L,C
wallale01,Lefty,Wallace,James Harold,160,71,L,L,SS
wallami01,Mike,Wallace,Michael Sherman,190,74,L,L,3B
wallati01,Tim,Wallach,Timothy Charles,220,75,R,R,RF
walldo01,Donne,Wall,Donnell Lee,180,73,R,R,Pitcher
walleno01,Norm,Wallen,Norman Edward,175,71,R,R,SS
wallere01,Red,Waller,John Francis,175,72,R,R,3B
wallety01,Ty,Waller,Elliott Tyrone,180,72,R,R,OF
wallho01,Howard,Wall,Howard Cornelius,,,,,RF
wallide01,Denny,Walling,Dennis Martin,180,72,L,R,RF
wallijo01,Joe,Wallis,Harold Joseph,180,71,B,R,CF
walljo01,Joe,Wall,Joseph Francis,168,70,L,L,OF
walljo02,Josh,Wall,Joshua Michael,220,78,R,R,2B
wallmu01,Murray,Wall,Murray Wesley,185,75,R,R,1B
wallsle01,Lee,Walls,Ray Lee,205,75,R,R,C
wallst01,Stan,Wall,Stanley Arthur,175,73,L,L,LF
walrole01,Les,Walrond,Leslie Dale,205,75,L,L,RF
walshau01,Austin,Walsh,Austin Edward,175,71,L,L,Pitcher
walshau02,Augie,Walsh,August Sothley,175,72,R,R,DH
walshco01,Connie,Walsh,Cornelius Robert,,,,R,1B
walshco02,Colin,Walsh,Colin Patrick,200,73,B,R,Pitcher
walshda01,Dave,Walsh,David Peter,185,73,L,L,CF
walshde01,Dee,Walsh,Leo Thomas,165,69,B,R,LF
walshed01,Ed,Walsh,Edward Augustine,193,73,R,R,LF
walshed02,Ed,Walsh,Edward Arthur,180,73,R,R,C
walshji01,Jimmy,Walsh,Michael Timothy,174,69,R,R,2B
walshji02,Jimmy,Walsh,James Charles,170,70,R,R,2B
walshji03,Jim,Walsh,James Thomas,175,71,L,L,LF
walshjo01,Joe,Walsh,Joseph R.,150,66,,,DH
walshjo02,John,Walsh,John Gabriel,162,68,R,R,Pitcher
walshjo03,Joe,Walsh,Joseph Francis,170,74,R,R,LF
walshjo04,Joe,Walsh,Joseph Patrick,155,70,R,R,CF
walshju01,Junior,Walsh,James Gerald,185,71,R,R,RF
walshmi99,Mike,Walsh,Michael John,,,,,OF
walshto01,Tom,Walsh,Thomas Joseph,170,71,R,R,Pitcher
walshwa01,Walt,Walsh,Walter William,170,71,R,R,CF
waltebe01,Bernie,Walter,James Bernard,175,73,R,R,1B
waltebu01,Bucky,Walters,William Henry,180,73,R,R,3B
waltech01,Charlie,Walters,Charles Leonard,190,76,R,R,C
walteda01,Dan,Walters,Daniel Gene,225,76,R,R,1B
waltefr01,Fred,Walters,Fred James,210,73,R,R,CF
waltege01,Gene,Walter,Gene Winston,200,76,L,L,SS
walteke01,Ken,Walters,Kenneth Rogers,180,73,R,R,2B
waltemi01,Mike,Walters,Michael Charles,203,77,R,R,2B
waltepj01,P. J.,Walters,Phillip DeWayne,215,76,R,R,CF
waltero01,Roxy,Walters,Alfred John,160,68,R,R,OF
walteza01,Zach,Walters,Zachary Butler,210,74,B,R,LF
waltobr01,Bruce,Walton,Bruce Kenneth,195,74,R,R,DH
waltoda01,Danny,Walton,Daniel James,195,72,R,R,DH
waltoje01,Jerome,Walton,Jerome O'Terrell,175,73,R,R,SS
waltore01,Reggie,Walton,Reginald Sherard,205,75,R,R,DH
waltzjo99,John,Waltz,John William,,,,,DH
wambsbi01,Bill,Wambsganss,William Adolph,175,71,R,R,1B
wanerll01,Lloyd,Waner,Lloyd James,150,69,L,R,DH
wanerpa01,Paul,Waner,Paul Glee,153,68,L,L,RF
wangch01,Chien-Ming,Wang,Chien-Ming,225,76,R,R,SS
wangwe01,Wei-Chung,Wang,Wei-Chung,185,74,L,L,DH
wanneja01,Jack,Wanner,Clarence Curtis,190,71,R,R,SS
wannipe01,Pee-Wee,Wanninger,Paul Louis,150,67,L,R,RF
wantzdi01,Dick,Wantz,Richard Carter,175,77,R,R,OF
wapnist01,Steve,Wapnick,Steven Lee,200,74,R,R,CF
wardaa01,Aaron,Ward,Aaron Lee,160,70,R,R,LF
wardbr01,Bryan,Ward,Bryan Matthew,210,74,L,L,3B
wardch01,Chuck,Ward,Charles William,170,71,R,R,SS
wardch02,Chris,Ward,Chris Gilbert,180,72,L,L,C
wardco01,Colin,Ward,Colin Norval,190,75,L,L,LF
wardco02,Colby,Ward,Robert Colby,185,74,R,R,3B
wardda01,Daryle,Ward,Daryle Lamar,240,74,L,L,1B
warddi01,Dick,Ward,Richard O.,198,73,R,R,1B
warddu01,Duane,Ward,Roy Duane,185,76,R,R,DH
wardejo01,Jon,Warden,Jonathan Edgar,205,72,B,L,3B
wardga01,Gary,Ward,Gary Lamell,195,74,R,R,OF
wardha01,Hap,Ward,Joseph Nichols,166,65,R,,3B
wardja01,Jay,Ward,John Francis,185,73,R,R,DH
wardji01,Jim,Ward,James H. H.,,,,,DH
wardjo01,John,Ward,John Montgomery,165,69,L,R,Pitcher
wardjo02,John,Ward,John E.,,,,,2B
wardjo03,John,Ward,John T.,,,,,C
wardjo04,Joe,Ward,Joseph Aloysius,,,,R,C
wardke01,Kevin,Ward,Kevin Michael,195,73,R,R,OF
wardlcu01,Curt,Wardle,Curtis Ray,220,77,L,L,SS
wardpe01,Pete,Ward,Peter Thomas,185,73,L,R,DH
wardpi01,Piggy,Ward,Frank Gray,196,69,B,R,SS
wardpr01,Preston,Ward,Preston Meyer,190,76,L,R,C
wardru01,Rube,Ward,John Andrew,152,67,,,3B
wardtu01,Turner,Ward,Turner Max,200,74,B,R,RF
wareje01,Jeff,Ware,Jeffrey Allan,190,75,R,R,SS
waresbu01,Buzzy,Wares,Clyde Ellsworth,150,70,R,R,3B
warhoja01,Jack,Warhop,John Milton,168,69,R,R,CF
warmocy01,Cy,Warmoth,Wallace Walter,158,71,L,L,RF
warneed01,Ed,Warner,Edward Emory,165,70,R,L,SS
warnefr01,Fred,Warner,Frederick John Rodney,155,67,,,Pitcher
warneho01,Hooks,Warner,Hoke Hayden,170,70,L,R,RF
warneja01,Jack,Warner,John Ralph,165,69,R,R,Pitcher
warneja02,Jack,Warner,Jack Dyer,190,71,R,R,OF
warneja03,Jackie,Warner,John Joseph,180,72,R,R,OF
warnejo01,Jack,Warner,John Joseph,165,71,L,R,OF
warnelo01,Lon,Warneke,Lonnie,185,74,R,R,SS
warnoha01,Hal,Warnock,Harold Charles,180,74,L,R,LF
warread01,Adam,Warren,Adam Parrish,225,73,R,R,SS
warrebe01,Bennie,Warren,Bennie Louis,184,73,R,R,C
warrebi01,Bill,Warren,William Hackney,165,68,L,R,RF
warremi01,Mike,Warren,Michael Bruce,175,73,R,R,Pitcher
warreto01,Tommy,Warren,Thomas Gentry,190,73,B,L,1B
warstra01,Rabbit,Warstler,Harold Burton,150,67,R,R,2B
warthda01,Dan,Warthen,Daniel Dean,200,72,B,L,1B
warwibi01,Bill,Warwick,Firman Newton,180,72,R,R,1B
warwica01,Carl,Warwick,Carl Wayne,170,70,R,L,1B
wasdeji01,Jimmy,Wasdell,James Charles,185,71,L,L,2B
wasdijo01,John,Wasdin,John Truman,190,74,R,R,3B
wasemli01,Link,Wasem,Lincoln William,180,69,R,R,SS
washbge01,George,Washburn,George Edward,175,73,L,R,CF
washbgr01,Greg,Washburn,Gregory James,190,72,R,R,RF
washbja01,Jarrod,Washburn,Jarrod Michael,190,73,L,L,Pitcher
washbli01,Libe,Washburn,Libeus,180,70,B,L,2B
washbra01,Ray,Washburn,Ray Clark,205,73,R,R,3B
washebu01,Buck,Washer,William,175,70,R,R,LF
washicl01,Claudell,Washington,Claudell,190,72,L,L,C
washige01,George,Washington,Sloan Vernon,190,71,L,R,Pitcher
washihe01,Herb,Washington,Herbert Lee,170,72,R,R,3B
washila01,LaRue,Washington,LaRue,170,72,R,R,OF
washiri01,Rico,Washington,Enrico Aliceno,195,69,L,R,1B
washiro01,Ron,Washington,Ronald,155,71,R,R,1B
washiul01,U. L.,Washington,U. L.,175,71,B,R,LF
wasinma01,Mark,Wasinger,Mark Thomas,165,72,R,R,3B
waslega01,Gary,Waslewski,Gary Lee,190,76,R,R,RF
wasseeh01,Ehren,Wassermann,Ehren Josef,190,72,B,R,Pitcher
waszgbj01,B. J.,Waszgis,Robert Michael,215,74,R,R,CF
waterch01,Chris,Waters,Christopher Myron,170,72,L,L,Pitcher
waterfr01,Fred,Waterman,Frederick A.,148,67,,,CF
waterfr02,Fred,Waters,Fred Warren,185,71,L,L,3B
waterst01,Steve,Waterbury,Steven Craig,190,77,R,R,2B
wathadu01,Dusty,Wathan,Dustin James,215,76,R,R,RF
wathajo01,John,Wathan,John David,205,74,R,R,LF
watkibi01,Bill,Watkins,William Henry,156,70,R,,CF
watkibo01,Bob,Watkins,Robert Cecil,170,73,R,R,CF
watkida01,Dave,Watkins,David Roger,185,70,R,R,Pitcher
watkied01,Ed,Watkins,James Edward,,,,,OF
watkige01,George,Watkins,George Archibald,175,72,L,R,RF
watkiha99,Harvey,Watkins,Harvey Lennox,,,,,Pitcher
watkilo01,Logan,Watkins,Vincent Logan,195,71,L,R,3B
watkipa01,Pat,Watkins,William Patrick,185,74,R,R,LF
watkisc01,Scott,Watkins,Scott Allen,180,75,L,L,2B
watkist01,Steve,Watkins,Stephen Douglas,190,76,R,R,DH
watkito01,Tommy,Watkins,Thomas Gray,200,70,R,R,2B
watline01,Neal,Watlington,Julius Neal,195,72,L,R,OF
watsoal01,Allen,Watson,Allen Kenneth,195,75,L,L,RF
watsoar01,Art,Watson,Arthur Stanhope,175,70,L,R,1B
watsobo01,Bob,Watson,Robert Jose,201,72,R,R,Pitcher
watsobr01,Brandon,Watson,Brandon Eric,170,73,L,R,2B
watsodo01,Doc,Watson,Charles John,170,72,L,L,C
watsojo01,Johnny,Watson,John Thomas,175,72,L,R,SS
watsoma01,Mark,Watson,Mark Bradford,215,76,R,L,3B
watsoma02,Matt,Watson,Matthew Kyle,205,71,L,R,C
watsomi01,Milt,Watson,Milton Robert,180,73,R,R,3B
watsomo01,Mother,Watson,Walter L.,145,69,,,3B
watsomu01,Mule,Watson,John Reaves,185,73,R,R,CF
watsoto01,Tony,Watson,Anthony Michael,225,76,L,L,SS
wattal01,Allie,Watt,Albert Bailey,154,68,R,R,CF
watted01,Eddie,Watt,Eddie Dean,183,70,R,R,1B
wattfr01,Frank,Watt,Frank Marion,205,73,R,R,OF
watwojo01,Johnny,Watwood,John Clifford,186,73,L,L,C
waughji01,Jim,Waugh,James Elden,185,75,R,R,LF
waybo01,Bob,Way,Robert Clinton,168,70,R,R,1B
wayenfr01,Frank,Wayenberg,Frank,172,72,R,R,Pitcher
waynega01,Gary,Wayne,Gary Anthony,185,75,L,L,C
wayneju01,Justin,Wayne,Justin Morgan,200,75,R,R,3B
weafeke01,Ken,Weafer,Kenneth Albert,183,72,R,R,LF
weathda01,David,Weathers,John David,205,75,R,R,3B
weathro01,Roy,Weatherly,Cyril Roy,170,66,L,R,LF
weavear01,Art,Weaver,Arthur Coggshall,160,73,,R,CF
weavebu01,Buck,Weaver,George Daniel,170,71,B,R,OF
weaveea99,Earl,Weaver,Earl Sidney,180,67,R,R,DH
weaveer01,Eric,Weaver,James Eric,230,77,R,R,LF
weavefa01,Farmer,Weaver,William B.,170,70,B,,1B
weavefl01,Floyd,Weaver,David Floyd,195,76,R,R,CF
weaveha01,Harry,Weaver,Harry Abraham,160,71,R,R,DH
weaveje01,Jeff,Weaver,Jeffrey Charles,200,77,R,R,SS
weaveje02,Jered,Weaver,Jered David,210,79,R,R,LF
weaveji01,Jim,Weaver,James Dement,230,78,R,R,2B
weaveji02,Jim,Weaver,James Brian,178,72,L,L,OF
weaveji03,Jim,Weaver,James Francis,190,75,L,L,Pitcher
weavelu01,Luke,Weaver,Luke Allen,170,74,R,R,DH
weavemo01,Monte,Weaver,Montie Morton,170,72,L,R,SS
weaveor01,Orlie,Weaver,Orville Forest,180,72,R,R,DH
weavero01,Roger,Weaver,Roger Edward,190,75,R,R,DH
weavesa01,Sam,Weaver,Samuel H.,175,70,R,R,SS
webbbi01,Bill,Webb,William Joseph,161,70,R,R,C
webbbi02,Bill,Webb,Willie Fred,180,74,R,R,LF
webbbr01,Brandon,Webb,Brandon Tyler,230,75,R,R,DH
webbda01,Daniel,Webb,Robert McDaniel,215,75,R,R,C
webbea01,Earl,Webb,William Earl,185,73,L,R,CF
webbele01,Les,Webber,Lester Elmer,185,72,R,R,2B
webbha01,Hank,Webb,Henry Gaylon Matthew,175,75,R,R,1B
webbjo01,John,Webb,John Floyd,220,75,R,R,RF
webble01,Lefty,Webb,Cleon Earl,165,71,B,L,DH
webbre01,Red,Webb,Samuel Henry,175,72,L,R,OF
webbry01,Ryan,Webb,Ryan Christopher,245,78,R,R,LF
webbsk01,Skeeter,Webb,James Laverne,150,69,R,R,Pitcher
weberbe01,Ben,Weber,Benjamin Edward,185,76,R,R,1B
weberch01,Charlie,Weber,Charles P.,,,,R,LF
weberha01,Harry,Weber,Henry J.,,,,,SS
weberjo01,Joe,Weber,Joseph Edward,167,69,R,,3B
weberne01,Neil,Weber,Neil Aaron,215,77,L,L,SS
weberry01,Ryan,Weber,James Ryan,180,73,R,R,1B
weberth01,Thad,Weber,Thad G.,205,74,R,R,OF
webstal01,Allen,Webster,Carl Allen,190,74,R,R,Pitcher
webstle01,Lenny,Webster,Leonard Irell,185,69,R,R,OF
webstmi01,Mitch,Webster,Mitchell Dean,185,72,B,L,RF
webstra01,Ray,Webster,Raymond George,175,72,R,R,DH
webstra02,Ramon,Webster,Ramon Alberto,185,72,L,L,CF
weckbpe01,Pete,Weckbecker,Peter,150,67,,,1B
wedgeer01,Eric,Wedge,Eric Michael,215,75,R,R,RF
weedebe01,Bert,Weeden,Charles Albert,200,72,L,R,LF
weekljo01,John,Weekly,John,200,72,R,R,1B
weeksje01,Jemile,Weeks,Jemile Nykiwa,170,69,B,R,2B
weeksri01,Rickie,Weeks,Rickie Darnell,220,70,R,R,SS
wegenmi01,Mike,Wegener,Michael Denis,215,76,R,R,3B
wegmabi01,Bill,Wegman,William Edward,200,77,R,R,1B
wehdebi01,Biggs,Wehde,Wilbur,180,70,R,R,DH
wehmehe01,Herm,Wehmeier,Herman Ralph,185,74,R,R,Pitcher
wehnejo01,John,Wehner,John Paul,205,75,R,R,Pitcher
wehrmda01,Dave,Wehrmeister,David Thomas,195,76,R,R,C
weigera01,Ralph,Weigel,Ralph Richard,180,73,R,R,C
weihepo01,Podge,Weihe,John Garibaldi,175,71,R,R,DH
weikdi01,Dick,Weik,Richard Henry,184,75,R,R,OF
weilabo01,Bob,Weiland,Robert George,215,76,L,L,2B
weilaed01,Ed,Weiland,Edwin Nicholas,180,71,L,R,LF
weilaky01,Kyle,Weiland,Kyle Edward,195,76,L,R,C
weilmca01,Carl,Weilman,Carl Edward,187,77,L,L,RF
weimeja01,Jake,Weimer,Jacob,175,71,R,L,DH
weinele01,Lefty,Weinert,Philip Walter,195,73,L,L,3B
weingel01,Elmer,Weingartner,Elmer William,178,71,R,R,DH
weinhro01,Robbie,Weinhardt,Robert D.,205,74,R,R,DH
weintph01,Phil,Weintraub,Philip,195,73,L,L,2B
weirro01,Bill,Weir,William Franklin,170,68,L,L,DH
weisal01,Al,Weis,Albert John,160,72,B,R,SS
weisbu01,Butch,Weis,Arthur John,180,71,L,L,OF
weisebu01,Bud,Weiser,Harry Budson,165,71,R,R,CF
weissga01,Gary,Weiss,Gary Lee,170,70,B,R,Pitcher
weissge99,George,Weiss,George,,,,,2B
weissjo01,Joe,Weiss,Joseph Harold,165,72,R,R,3B
weisswa01,Walt,Weiss,Walter William,175,72,B,R,1B
welajjo01,Johnny,Welaj,John Ludwig,164,72,R,R,LF
welchbo01,Bob,Welch,Robert Lynn,190,75,R,R,1B
welchcu01,Curt,Welch,Curtis Benton,175,70,R,R,LF
welchdo01,Don,Welchel,Donald Ray,205,76,R,R,2B
welchfr01,Frank,Welch,Frank Tiguer,175,69,R,R,3B
welchha01,Harry,Welchonce,Harry Monroe,170,72,L,R,LF
welchhe01,Herb,Welch,Herbert,154,66,L,R,2B
welchjo01,Johnny,Welch,John Vernon,184,75,L,R,C
welchmi01,Mickey,Welch,Michael Francis,160,68,R,R,Pitcher
welchmi02,Milt,Welch,Milton Edward,175,70,R,R,SS
welchmi03,Mike,Welch,Michael Paul,210,74,L,R,RF
welchte01,Ted,Welch,Floyd John,160,69,L,R,1B
welchtu01,Tub,Welch,James Thomas,230,71,,R,2B
weldami01,Mike,Welday,Lyndon Earl,165,68,L,L,2B
welfol01,Ollie,Welf,Oliver Henry,160,69,R,L,OF
welkedu01,Duke,Welker,Matthew Scott,240,79,L,R,RF
welleto01,Todd,Wellemeyer,Todd Allen,215,74,R,R,SS
wellmbo01,Bob,Wellman,Robert Joseph,210,76,R,R,SS
wellmbr01,Brad,Wellman,Brad Eugene,170,72,R,R,CF
wellsbo01,Bob,Wells,Robert Lee,180,72,R,R,SS
wellsca01,Casper,Wells,Casper Charles,220,74,R,R,C
wellsda01,David,Wells,David Lee,187,75,L,L,CF
wellsed01,Ed,Wells,Edwin Lee,183,73,L,L,DH
wellsgr01,Greg,Wells,Gregory DeWayne,218,77,R,R,Pitcher
wellsja01,Jake,Wells,Jacob,167,71,R,R,1B
wellsja02,Jared,Wells,Jared Linn,200,76,R,R,1B
wellsjo01,John,Wells,John Frederick,180,71,R,R,RF
wellski01,Kip,Wells,Robert Kip,205,75,R,R,SS
wellsle01,Leo,Wells,Leo Donald,170,69,R,R,2B
wellsra01,Randy,Wells,Randy David,230,77,R,R,LF
wellste01,Terry,Wells,Terry,205,75,L,L,Pitcher
wellsve01,Vernon,Wells,Vernon M.,230,73,R,R,2B
wellswi99,Willie,Wells,Willie James,170,69,R,R,SS
welshch01,Chris,Welsh,Christopher Charles,185,74,L,L,CF
welshji01,Jimmy,Welsh,James Daniel,174,73,L,R,2B
weltedi01,Dick,Welteroth,Richard John,165,71,R,R,CF
welzeto01,Tony,Welzer,Anton Frank,160,71,R,R,Pitcher
wendejb01,J. B.,Wendelken,Jeffrey Benjamin,220,72,R,R,SS
wendele01,Lew,Wendell,Lewis Charles,178,71,R,R,1B
wendetu01,Turk,Wendell,Steven John,185,74,B,R,1B
wendljo01,Joey,Wendle,Joseph Patrick,190,73,L,R,OF
wengedo01,Don,Wengert,Donald Paul,205,74,R,R,SS
wenslbu01,Butch,Wensloff,Charles William,185,71,R,R,RF
wentzja01,Jack,Wentz,John George,175,70,R,R,OF
wentzst01,Stan,Wentzel,Stanley Aaron,200,73,R,R,DH
wenzfr01,Fred,Wenz,Frederick Charles,214,75,R,R,C
weraju01,Julie,Wera,Julian Valentine,164,68,R,R,RF
werbebi01,Billy,Werber,William Murray,170,70,R,R,3B
werdepe01,Perry,Werden,Perry Wherritt,220,74,R,R,2B
werhajo01,Johnny,Werhas,John Charles,200,74,R,R,OF
werlebi01,Bill,Werle,William George,182,74,L,L,RF
werlege01,George,Werley,George William,196,74,R,R,SS
wernean01,Andrew,Werner,Andrew Steven,215,74,L,L,2B
wernedo01,Don,Werner,Donald Paul,175,73,R,R,2B
werrijo01,Joe,Werrick,Joseph Abraham,151,69,R,R,OF
wertdo01,Don,Wert,Donald Ralph,162,70,R,R,RF
werthde01,Dennis,Werth,Dennis Dean,200,73,R,R,RF
werthja01,Jayson,Werth,Jayson Richard Gowan,235,77,R,R,Pitcher
wertsjo01,Johnny,Wertz,Henry Levi,180,70,R,R,1B
wertzbi01,Bill,Wertz,William Charles,220,78,R,R,C
wertzde01,Dwight,Wertz,Dwight Lyman Moody,160,70,R,R,1B
wertzvi01,Vic,Wertz,Victor Woodrow,186,72,L,R,2B
wessiji01,Jim,Wessinger,James Michael,165,70,R,R,1B
wessoba01,Barry,Wesson,Barry Jarvis,210,74,R,R,2B
westbi01,Billy,West,William O.,,,,,RF
westbja01,Jake,Westbrook,Jacob Cauthen,210,75,R,R,Pitcher
westbu01,Buck,West,Milton Douglas,200,70,L,R,RF
westda01,David,West,David Lee,205,78,L,L,SS
westdi01,Dick,West,Richard Thomas,180,74,R,R,RF
westehu01,Huyler,Westervelt,Huyler,170,69,,R,RF
westeos01,Oscar,Westerberg,Oscar William,186,72,B,R,SS
westfr01,Frank,West,John Franklin,180,,,R,1B
westhi01,Hi,West,James Hiram,185,72,R,R,Pitcher
westle01,Lefty,West,Weldon Edison,165,72,R,L,CF
westlji01,Jim,Westlake,James Patrick,190,73,L,L,Pitcher
westlwa01,Wally,Westlake,Waldon Thomas,186,72,R,R,DH
westma01,Max,West,Walter Maxwell,165,71,R,R,DH
westma02,Max,West,Max Edward,182,73,L,R,DH
westma03,Matt,West,Matthew Robert O'Neil,230,73,R,R,3B
westoal01,Al,Weston,Alfred John,195,72,R,R,LF
westomi01,Mickey,Weston,Michael Lee,180,73,R,R,RF
westrwe01,Wes,Westrum,Wesley Noreen,185,71,R,R,Pitcher
westsa01,Sam,West,Samuel Filmore,165,71,L,L,Pitcher
westse01,Sean,West,Sean Edward,275,80,R,L,Pitcher
wetheje01,Jeff,Wetherby,Jeffrey Barret,195,74,L,L,CF
wettejo01,John,Wetteland,John Karl,195,74,R,R,3B
wetzebu01,Buzz,Wetzel,Charles Edward,162,73,R,R,RF
wetzedu01,Dutch,Wetzel,Franklin Burton,177,69,R,R,DH
wetzesh01,George,Wetzell,George B.,,,,,DH
weverst01,Stefan,Wever,Stefan Matthew,245,80,R,R,RF
weyhigu01,Gus,Weyhing,August,145,70,R,R,Pitcher
weyhijo01,John,Weyhing,John,185,74,L,L,DH
whalebi01,Bill,Whaley,William Carl,178,71,R,R,DH
whalero01,Robert,Whalen,Robert D.,220,74,R,R,OF
whalibe01,Bert,Whaling,Albert James,185,72,R,R,LF
wheatch01,Charlie,Wheatley,Charles D.,174,71,R,R,1B
wheatle01,Lee,Wheat,Leroy William,200,76,R,R,OF
wheatma01,Mack,Wheat,McKinley Davis,167,71,R,R,3B
wheatwo01,Woody,Wheaton,Elwood Pierce,160,68,L,L,DH
wheatza01,Zack,Wheat,Zachariah Davis,170,70,L,R,LF
wheelbo01,Bobby,Wheelock,Warren Henry,160,68,R,R,CF
wheelda01,Dan,Wheeler,Daniel Michael,220,75,R,R,SS
wheeldi01,Dick,Wheeler,Richard,185,71,R,R,2B
wheeldo01,Don,Wheeler,Donald Wesley,175,70,R,R,SS
wheeled01,Ed,Wheeler,Edward Leroy,160,70,B,R,OF
wheeled02,Ed,Wheeler,Edward Raymond,160,69,R,R,OF
wheelga01,Gary,Wheelock,Gary Richard,205,75,R,R,Pitcher
wheelge01,George,Wheeler,George Louis,180,69,B,,2B
wheelge02,George,Wheeler,George Harrison,180,69,L,R,1B
wheelha01,Harry,Wheeler,Harry Eugene,165,71,R,R,2B
wheelri01,Rip,Wheeler,Floyd Clark,180,72,R,R,DH
wheelry01,Ryan,Wheeler,Ryan Gerard,230,75,L,R,DH
wheelza01,Zach,Wheeler,Zachary Harrison,195,76,L,R,OF
wheelze01,Zelous,Wheeler,Zelous Lamar,220,70,R,R,DH
whelaji01,Jimmy,Whelan,James Francis,165,68,R,R,LF
whelake01,Kevin,Whelan,Kevin Joseph,205,71,R,R,Pitcher
whelato01,Tom,Whelan,Thomas Joseph,175,71,R,R,CF
whillja01,Jack,Whillock,Jack Franklin,195,75,R,R,2B
whisela01,Larry,Whisenton,Larry,190,73,L,L,1B
whisema01,Matt,Whisenant,Matthew Michael,215,75,R,L,CF
whisepe01,Pete,Whisenant,Thomas Peter,190,74,R,R,3B
whislwe01,Wes,Whisler,Wesley Guy,240,77,L,L,SS
whistle01,Lew,Whistler,Lewis W.,178,70,,R,3B
whitalo01,Lou,Whitaker,Louis Rodman,160,71,L,R,SS
whitapa01,Pat,Whitaker,William H.,165,70,R,R,OF
whitast01,Steve,Whitaker,Stephen Edward,180,72,L,R,RF
whitbbi01,Bill,Whitby,William Edward,190,73,R,R,DH
whitcbo01,Bob,Whitcher,Robert Arthur,165,68,L,L,CF
whiteab01,Abe,White,Adel,185,72,R,L,Pitcher
whiteal01,Alex,White,Alex Bruce,220,75,R,R,SS
whiteba01,Barney,White,William Barney,186,71,R,R,C
whitebi01,Bill,White,William Edward,,,,,OF
whitebi02,Bill,White,William Dighton,160,71,R,R,DH
whitebi03,Bill,White,William DeKova,185,72,L,L,DH
whitebi04,Bill,White,William Cowart,215,75,L,L,1B
whitebu01,Burgess,Whitehead,Burgess Urquhart,160,70,R,R,2B
whitech01,Charlie,Whitehouse,Charles Evis,152,72,B,L,RF
whitech02,Charlie,White,Charles,192,71,L,R,SS
whitede01,Deacon,White,James Laurie,175,71,L,R,3B
whitede02,Deke,White,George Frederick,,,B,L,CF
whitede03,Devon,White,Devon Markes,170,73,B,R,RF
whitede04,Derrick,White,Derrick Ramon,220,73,R,R,OF
whitedo01,Doc,White,Guy Harris,150,73,L,L,C
whitedo02,Don,White,Donald William,195,73,R,R,OF
whiteea01,Earl,Whitehill,Earl Oliver,174,69,L,L,RF
whiteed01,Ed,White,Edward Perry,200,74,R,R,3B
whiteed02,Ed,Whited,Edward Morris,195,75,R,R,SS
whiteel01,Elmer,White,Willard Elmer,,,,,CF
whiteel02,Elder,White,Elder Lafayette,165,71,R,R,C
whiteel03,Eli,Whiteside,Dustin Eli,220,74,R,R,OF
whiteer01,Ernie,White,Ernest Daniel,175,71,R,L,1B
whitefr01,Frank,White,Frank,165,71,R,R,1B
whitefu01,Fuzz,White,Albert Eugene,175,72,L,R,RF
whitega01,Gabe,White,Gabriel Allen,200,74,L,L,DH
whitege01,George,Whiteman,George,160,67,R,R,1B
whitegi01,Gil,Whitehouse,Gilbert Arthur,170,70,B,R,Pitcher
whitegu01,Guerdon,Whiteley,Guerdon W.,190,71,,,OF
whiteha01,Hal,White,Harold George,165,70,R,R,1B
whiteja01,Jack,White,John Wallace,,66,R,R,C
